comparison_id,pair,referent,hands_dtw,A_hands,B_hands,average_distance,average_distance_xyz,left_wrist,right_wrist,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_right_index,right_left_index,average_size,size_A,left_size_A,right_size_A,size_B,left_size_B,right_size_B,location,handshape,orientation,movement,sim_notes,speaker_1,round_1,director_1,target_1,accuracy_1,begin_time_1_adj,end_time_1_adj,duration_1_adj,iconic_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,A_speech_eng_1,B_speech_eng_1,speaker_2,round_2,director_2,target_2,accuracy_2,begin_time_2_adj,end_time_2_adj,duration_2_adj,iconic_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,A_speech_eng_2,B_speech_eng_2
389,12,10A+10B,both,both,both,0.2775352126925838,0.2860757273704509,0.5290886457411377,0.7569804782781429,0.1895748810981421,0.0867256888152902,0.3139245500784215,0.1793113315998891,0.3123679509908459,0.186188603814035,0.2714147874091001,0.1705933579162958,0.2006762885208469,0.133575988048859,,,0.4168452812826881,0.150998456192918,0.1169756174750775,0.1850212949107585,0.6826921063724581,1.2394506450146483,0.1259335677302679,,,,,,B,5.0,B,10.0,,1445502.0,1447219.0,1717.0,True,,,10A+10B,10E+10F,,I have those again that two arms with balls with that screen behind them.,A,6.0,A,10.0,,1620599.0,1621438.0,839.0,True,10E+10F,10A+10B,,,,
390,12,10E+10F,both,both,both,0.2892024108818549,0.2966624938412497,0.7080803566875511,0.7321401145577613,0.316490994759943,0.0742543209106145,0.3179662602657112,0.1759719380690223,0.2847399340591561,0.181035180899525,0.2244620711232722,0.1692002589469198,0.1484408539278978,0.137646646374884,,,0.2392471309659416,0.150998456192918,0.1169756174750775,0.1850212949107585,0.3274958057389652,0.6021909841773022,0.0528006273006282,,,,,,B,5.0,B,10.0,,1446417.0,1446747.0,330.0,True,,,10D,10E+10F,,I have those again that two arms with balls with that screen behind them.,A,6.0,A,10.0,,1620599.0,1621438.0,839.0,True,10E+10F,10A+10B,,,,
391,13,12B,left,left,left,0.2281987888921368,0.2302882822862883,0.2297747695747014,,0.1427498733991204,,0.2937435024987043,,0.2885020257516244,,0.2233979173873481,,0.1910246447413224,,,,0.1263231917062014,0.1677801857499515,0.2292515818473512,0.1063087896525519,0.0848661976624513,0.1598496952650158,0.0098827000598867,,,,,,B,1.0,B,12.0,,19709.0,20069.0,360.0,True,,,12B,,,"The, yes, the bucket say, the solid form has a ... er arm that has a baseball bat on it",A,1.0,B,12.0,,37606.0,37966.0,360.0,True,12B,,,,And then to the left of that you have a protrusion.,
392,13,12C,both,right,both,0.5331152353420565,0.5365802765357792,0.3504611358875119,1.0669728308876998,0.1467033739635219,0.2781153164491918,0.6677199106295449,0.3876718369248012,0.7734496605130089,0.4290661903684707,0.798033757451608,0.4109717888250891,0.7488321476874145,0.3393848745168146,,,0.2883232705002162,0.3641780964697003,0.2579000523190806,0.4704561406203201,0.2124684445307321,0.2337600271641418,0.1911768618973225,1.0,1.0,1.0,0.0,,B,1.0,B,12.0,,22652.0,23332.0,680.0,True,,,12C,12C,,"With a, bit of a square top.",A,1.0,B,12.0,,38907.0,39267.0,360.0,True,,12C,,,And to that another protrusion up with a square on it.,
393,13,01A,right,right,right,0.2598003260334876,0.261342689407097,,0.9581920235861175,,0.1224860924228068,,0.1359920740283121,,0.115680422900886,,0.1148519594778989,,0.1115993837849039,,,0.0484352926373033,0.044277538018934,0.0201795894549074,0.0683754865829606,0.0525930472556725,0.0051268808044387,0.1000592137069062,,,,,,A,1.0,A,1.0,,76135.0,76775.0,640.0,True,,01A,,,,And then there's a square on the right side.,B,2.0,B,1.0,,721855.0,722185.0,330.0,True,,,,01A,,"Okay, then I have that um... tank with the mushroom on top, so to speak."
394,13,02A,both,both,both,0.2504563347248451,0.2579580966485862,0.4238874911445998,0.4698359496742997,0.1613935897869297,0.1253406730370958,0.1214297045783922,0.2741934488301077,0.1830496340443181,0.3320821065336125,0.1812277246414112,0.3109589914388416,0.1625125861342397,0.2595641168542926,,,0.0807551703903267,0.0919548144975787,0.0875285565048303,0.0963810724903272,0.0695555262830747,0.0827908256501687,0.0563202269159808,,,,,,B,1.0,B,2.0,,91202.0,91542.0,340.0,True,,,02A,02A,,"Um, that bin now has a triangle on top.",A,2.0,A,2.0,,777785.0,778115.0,330.0,True,02A,02A,,,So with the triangle on top.,
395,13,02C,right,right,right,0.2536910986793049,0.2580250927901534,,0.763935613707506,,0.1714587990727321,,0.0980548625347823,,0.1598501966184986,,0.1654581916610188,,0.1633889284812917,,,0.1464739515250583,0.2416726039927786,0.2405654616295444,0.2427797463560129,0.0512752990573379,0.0278870197685793,0.0746635783460964,,,,,,B,1.0,B,2.0,,96795.0,97125.0,330.0,True,,,,02C,,And then a ball at the bottom and a block on the right.,A,4.0,A,2.0,,1191960.0,1193069.0,1109.0,True,,02C,,,And in the lower left corner another round that comes out a little bit.,
396,13,02B,both,left,both,0.5039234925367995,0.5096415058140561,0.9946254240999952,0.7803438397596658,0.0902419148833519,0.2886672781661822,0.5454742095632511,0.458262123914246,0.4374694157034163,0.5016659728723595,0.4817130652946673,0.4822423640207219,0.5129823675536584,0.4733939346100785,,,0.1394889487813885,0.0501332752535673,0.07466895508788,0.0255975954192545,0.2288446223092098,0.1173163882546236,0.340372856363796,,,,,,B,1.0,B,2.0,,98080.0,98460.0,380.0,True,,,02B,02B,,A block on the right.,A,2.0,A,2.0,,779174.0,780154.0,980.0,True,02B,,,,On the right...,
397,13,07C,both,right,both,0.4713113393897302,0.4762017324724732,0.6375353338023442,0.2792194209249932,0.4546714563531214,0.2523513375096253,0.6842445053558566,0.4864399463019646,0.6079060987813035,0.4567035016188735,0.5491847748408821,0.4087092180621989,0.507270245971466,0.331500233154133,,,0.1878279537627694,0.1526807900332077,0.0329417770916516,0.272419802974764,0.2229751174923311,0.2132753524034743,0.2326748825811879,,,,,,A,1.0,A,7.0,,155194.0,155524.0,330.0,True,,07C,,,"Um, yes, two rods coming out of that square.",,B,2.0,B,7.0,,811984.0,812314.0,330.0,True,,,07C,07C,,With that tray on top and those two protrusions so to speak.
398,13,07B,both,both,both,0.2275637716682223,0.2352999570955539,0.5416034499534439,0.2897815592089973,0.1420964090287358,0.3863824262120589,0.0927399646164633,0.2760719746685022,0.1072661117975316,0.2589810349649468,0.1184349401222277,0.2056735016705548,0.1297601044789776,0.1819737832962281,,,0.1330853122855929,0.101341631375881,0.0649548850110302,0.1377283777407319,0.1648289931953046,0.1233286892439507,0.2063292971466585,,,,,,A,1.0,A,7.0,,155839.0,156379.0,540.0,True,07B,07B,,,"Um, yes, two rods coming out of that square.",,B,2.0,B,7.0,,810668.0,810998.0,330.0,True,,,07B,07B,,"Um, well I have the one basic shape that that table fell into."
399,13,05E,right,right,right,0.594049707243464,0.5995122642800087,,1.3307148106325744,,0.3603492838489177,,0.5458636110071277,,0.5384424547442115,,0.4411178678415103,,0.3478102153864418,,,0.2412642314387702,0.2266223088367159,0.0443300156868702,0.4089146019865616,0.2559061540408245,0.3163809398419151,0.1954313682397339,,,,,,A,1.0,A,5.0,,211320.0,212300.0,980.0,True,,05E,,,"And then um on the left side he has sort of, looks like something might fall out.",,B,1.0,A,5.0,,235540.0,237620.0,2080.0,True,,,,05E,,"Which has, say, a kind of vacuum cleaner and something like a can and hand wipes attached to it."
400,13,10E,left,left,left,0.2448236926887908,0.2540099403971775,0.2722683268410709,,0.2915766601549422,,0.3652414591249164,,0.1874302633736146,,0.1859942202779879,,0.1664312263602129,,,,0.0962513500653462,0.1191412393020373,0.174750354146802,0.0635321244572725,0.0733614608286551,0.0748042072941745,0.0719187143631358,,,,,,B,1.0,B,10.0,,351820.0,352150.0,330.0,True,,,10E,,,One is a little smaller than the other.,A,2.0,A,10.0,,847485.0,847815.0,330.0,True,10E,,,,So on the left side he has a rod that comes out with a little ball.,
401,13,10A,right,right,right,0.1349095329151816,0.1382097350563862,,0.1619949623332116,,0.1612469679428888,,0.2082583005473194,,0.1074370477812478,,0.0930977949577699,,0.0774221239286519,,,0.1642711120702429,0.2483564369550508,0.1185440142852107,0.3781688596248909,0.0801857871854349,0.0394054950273417,0.120966079343528,,,,,,B,1.0,B,10.0,,352575.0,352905.0,330.0,True,,,,10A,,One is a little smaller than the other.,A,2.0,A,10.0,,850220.0,850740.0,520.0,True,,10A,,,And on the right side he also has a rod coming out with a ball.,
402,13,10F,both,left,both,0.1958516247095562,0.2078825308283997,0.1849295955176459,0.5237831266845461,0.1825823979545802,0.1253251125361988,0.3029612902466985,0.1235961543361426,0.2681321265532038,0.1096675805437436,0.1997992575143103,0.0944103497160762,0.1534331988101913,0.0815993061013378,,,0.1559036923315463,0.1078045378422206,0.1762881313896132,0.0393209442948279,0.2040028468208721,0.2231430723283519,0.1848626213133923,,,,,,B,1.0,B,10.0,,359080.0,366417.0,7337.0,True,,,10F,10B,,"And then on the end of that rod, which are so placed at the bottom on three fourths, you have buttons.",A,2.0,A,10.0,,848995.0,849325.0,330.0,True,10F,,,,So on the left side he has a rod that comes out with a little ball.,
403,13,08E,right_left,right,left,0.399328478676588,0.4017593670160751,0.7255016082182765,0.6906316456020242,0.4668634106791126,0.4040008602995897,0.5149306785608918,0.3050657300300431,0.4955560071929777,0.1385130528638784,0.413438601803465,0.0880379912927041,0.3474849691985993,0.0976207205701053,0.534704463533411,0.415023662382428,0.1474025145193172,0.1648445204626193,0.2010791780511088,0.1286098628741298,0.1299605085760151,0.2421120696847622,0.0178089474672679,,,,,,B,1.0,B,8.0,,427900.0,428300.0,400.0,True,,,08E-REP,,,At the bottom it has a tube.,A,1.0,B,8.0,,451960.0,453820.0,1860.0,True,,08E,,,"I think I know him, because I think there is-are not that many with something on the bottom.",
404,13,08A,both,both,both,0.4382322404987292,0.4441782339011454,0.4714300693356809,0.1836713929623154,0.2111750190446929,0.3778167637234162,0.3274823367034098,0.3371301758232496,0.6264144548804205,0.4978917939925422,0.6332431684577848,0.5331037806686212,0.5658565384243592,0.4935713919682578,,,0.1811863207987119,0.2423087754332878,0.1602841954405105,0.3243333554260651,0.1200638661641361,0.1534686405479186,0.0866590917803535,,,,,,B,1.0,B,8.0,,437452.0,439212.0,1760.0,True,,,08A-REP,08A-REP,,Does he have a kind of bacon shape.,A,1.0,B,8.0,,472622.0,473002.0,380.0,True,08A,08A,,,"Yes, it looks like a square that re- that came in.",
405,13,08B,both,both,both,0.1961758582817881,0.2000071581353408,0.4676363033521771,0.3414327978454285,0.142171727625446,0.1048311132764794,0.2657184967279677,0.2442058300484884,0.0575098109772602,0.1601022862804035,0.1121281639522805,0.1481806450519521,0.1791009625608956,0.1310921616826789,,,0.1589035791892526,0.1860449602885838,0.1750699452118157,0.1970199753653518,0.1317621980899215,0.1273853242175006,0.1361390719623423,,,,,,B,1.0,B,8.0,,445474.0,445834.0,360.0,True,,,08B-REP,08B-REP,,"Um, where two... um, of those... dings come out.",A,2.0,A,8.0,,736834.0,737164.0,330.0,True,08B,08B,,,"On the square, on both sides something sticking out.",
406,13,11B,right,right,right,0.3512036997023511,0.35447337342286,,0.3789186979428448,,0.2937751209788204,,0.3654441234781402,,0.4153825668450487,,0.3770801918672591,,0.2766214971019934,,,0.0839157782224479,0.1132431411807785,0.1450034028563997,0.0814828795051574,0.0545884152641173,0.0253261070486666,0.083850723479568,,,,,,A,1.0,A,11.0,,483584.0,483914.0,330.0,True,,11B,,,And then he has a ball on the side.,,B,2.0,B,11.0,,832658.0,833391.0,733.0,True,,,,11B,,"Okay, then I got the one with the fat nose and the eh t-....."
407,13,11A+11D,right,right,right,0.5366375760260286,0.5387806718479968,,0.4930402496321026,,0.3765727582857971,,0.6448714828776877,,0.8328493748558525,,0.4784494390065283,,0.394042151498203,,,0.1068395950473307,0.1379564463627631,0.0371125806046061,0.23880031212092,0.0757227437318983,0.0071093922772792,0.1443360951865175,,,,,,A,1.0,A,11.0,,492680.0,493440.0,760.0,True,,11A+11D,,,It-I actually saw it as a kind of soup bowl with two things coming out of it.,,B,1.0,A,11.0,,495362.0,495692.0,330.0,True,,,,11A+11D,"Yes, a little...","Those in it, so to speak."
408,13,11C,right,right,right,0.1477329203354344,0.1522323863158646,,0.398247402166843,,0.0643859249295776,,0.0761353496296482,,0.0500698837421336,,0.1162914386455682,,0.1812675228988359,,,0.1203728461199211,0.1060042868117759,0.0396781059838554,0.1723304676396964,0.1347414054280662,0.0288092728553637,0.2406735380007687,,,,,,A,1.0,A,11.0,,500115.0,500445.0,330.0,True,,11C,,,And then on the left side another three a triangle like thing comes out.,,B,2.0,B,11.0,,839485.0,839815.0,330.0,True,,,,11C,Yes.,And then that triangular thing on the left.
409,13,11D,right_left,right,left,0.3983143559046165,0.4031372830998481,1.0577929198106373,0.6992569208968211,0.1941569189285345,0.1385407385297518,0.1480801145012798,0.3505291523121954,0.206760631769415,0.4244801709537928,0.0432998773240541,0.3250156820804519,0.0712725432840363,0.3035524911885646,0.1844483793499109,0.3930425773579915,0.0740849435489913,0.1168115532359061,0.1380219382846417,0.0956011681871705,0.0313583338620765,0.0532251558370137,0.0094915118871393,,,,,,B,1.0,A,11.0,,502007.0,502337.0,330.0,True,,,11D,,,It contains a screwdriver and a rectangle.,A,3.0,A,11.0,,992621.0,993361.0,740.0,True,,11D,,,"Oh yeah, this is the one with a screwdriver in it and an um rectangle in it, and a nose on it.",
410,13,16B,right,right,right,0.1570563550466844,0.1670383009051007,,0.2409675322253468,,0.0637028349145329,,0.1307169542795763,,0.160130766757342,,0.1752209105614369,,0.1715991315418716,,,0.1507408945055212,0.2012100327225529,0.03531177782056,0.3671082876245459,0.1002717562884895,0.0080311823713994,0.1925123302055795,,,,,,B,1.0,B,16.0,,519157.0,519917.0,760.0,True,,,,16B-REP,,"And then on the right side he has another one of those, yes such a turret so to speak, of ever increasing squares.",A,2.0,A,16.0,,884800.0,885160.0,360.0,True,,16B,,,Um s- yes screwdriver is in there.,
411,13,16A,both,right,both,0.3831546397889446,0.3892290747696935,0.3852849611121604,1.0028608311233569,0.0446356935294129,0.2420769007165978,0.3951126829831237,0.4137995384155012,0.472188263443303,0.2728794954581633,0.4932483646138444,0.187758350240864,0.4838376274029776,0.2041729684280309,,,0.1521885757258045,0.0758253610716289,0.0615756574283447,0.0900750647149131,0.2285517903799802,0.2265225278663832,0.2305810528935772,,,,,,B,1.0,B,16.0,,536220.0,536700.0,480.0,True,,,16A,16A,,"Not eh, with one of those diamond shapes.",A,2.0,A,16.0,,881509.0,882269.0,760.0,True,,16A,,,And upstairs there will be a...,
412,13,14C,right,right,right,0.2195502712154264,0.2225499207610225,,0.3605783704964659,,0.056446537770652,,0.2497627776937803,,0.2270559890475524,,0.2231332757796423,,0.2003246765044653,,,0.3100837199658433,0.2910146457376555,0.2228621958837496,0.3591670955915614,0.329152794194031,0.0057847459583416,0.6525208424297204,,,,,,B,1.0,B,14.0,,593582.0,594122.0,540.0,True,,,,14C-REP,,Which stands on a single rectangular stand.,A,2.0,A,14.0,,923300.0,923660.0,360.0,True,,14C-REP,,,And this one is the one where there is a... er... v-,
413,13,14A,right,right,right,0.5133168077106027,0.5138947328240088,,0.4535572787795418,,0.4593942661225334,,0.8111040831994781,,0.5157406757751231,,0.4721270943120018,,0.3679774480749383,,,0.1162661463340292,0.182135906039416,0.1874903644783296,0.1767814476005024,0.0503963866286425,0.0103688545476161,0.0904239187096688,,,,,,B,1.0,B,14.0,,596757.0,597087.0,330.0,True,,,,14A,Yes.,He has a round head.,A,2.0,A,14.0,,927266.0,927666.0,400.0,True,,14A,,,But also still partially attached to it with a ball on top.,
414,13,15D,both,both,left,0.4739564314067443,0.4777743154620422,0.3541134254445708,0.5241119017961684,0.2812901908988899,0.3106855623235869,0.3173677921497529,0.5972711631897757,0.4055672133552451,0.6833013635519943,0.5275999802528103,0.6697693890740818,0.4459017873445792,0.5704974074994758,,,0.2565858666575356,0.3293307844654659,0.3719641738146294,0.2866973951163025,0.1838409488496052,0.3464722893137182,0.0212096083854921,,,,,,A,1.0,A,15.0,,627480.0,627860.0,380.0,True,15D,15D,,,,"Oh, yes.",B,2.0,B,15.0,,769040.0,769500.0,460.0,True,,,15D,,,"With that, with that letter L that's in there."
415,13,09B,both,left,both,0.2765426070351827,0.2787391059744704,0.3929618854947009,0.7778591672636288,0.313527199156556,0.2762550751100945,0.22456008369671,0.2513045296911154,0.1844944227864934,0.2280372456310632,0.1850935008679572,0.1743742374356341,0.2058837950355618,0.1041601422526772,,,0.0765292267110824,0.0866604114090408,0.0613706409660711,0.1119501818520106,0.0663980420131241,0.071526816762788,0.0612692672634601,3.0,3.0,3.0,0.0,,A,1.0,A,9.0,,657589.0,658149.0,560.0,True,09B,,,,"And then, underneath it actually stands on a kind of stand.",,B,2.0,B,9.0,,903612.0,904800.0,1188.0,True,,,09B,09B,,The one on a stand.
416,13,09C,left,left,left,0.3600384950768306,0.3639679398581316,0.6031365172239853,,0.3688753695177841,,0.27989993744581,,0.3385523276061384,,0.3088474873739586,,0.2609193312933076,,,,0.176329106592055,0.254108186749621,0.3565239701512289,0.1516924033480132,0.098550026434489,0.1832628475860861,0.0138372052828919,,,,,,A,1.0,A,9.0,,660817.0,661197.0,380.0,True,09C,,,,"On the left side he has e-yes, he has something sticking out.",,B,2.0,B,9.0,,906620.0,906980.0,360.0,True,,,09C,,,"Yes, a one a beam out"
417,13,09A,right,right,right,0.1387720660464543,0.1402817599958301,,0.4140398576016668,,0.1086559093490177,,0.1040074396856118,,0.0688904430686671,,0.0652625181349373,,0.0717762284388252,,,0.1577359611830101,0.2596874380638496,0.3047922162275214,0.2145826599001778,0.0557844843021707,0.0110990269352928,0.1004699416690485,,,,,,A,1.0,A,9.0,,663780.0,664460.0,680.0,True,,09A,,,And ... there's another screwdriver-like thing in there.,,B,2.0,B,9.0,,908245.0,908575.0,330.0,True,,,,09A,,"And at the top there is a screwdriver and, behind there hangs another kind of round lid"
418,13,09D,both,right,both,0.3311972084129761,0.3330264935495703,0.9683918678189988,0.4469078886259861,0.205616403752628,0.1195838737069869,0.358045201508089,0.1822831581959552,0.3423991933773077,0.2302971264229877,0.3041536114653581,0.2779074083051932,0.2495626124523917,0.2892181553238305,,,0.1028742289555699,0.1188839522833771,0.1734301247244745,0.0643377798422797,0.0868645056277628,0.0734972503972618,0.1002317608582636,,,,,,A,1.0,A,9.0,,665758.0,666538.0,780.0,True,,09D,,,And it also has a round placa-.,,B,2.0,B,9.0,,909338.0,909668.0,330.0,True,,,09D,09D,,"And at the top there is a screwdriver and, behind there hangs another kind of round lid"
419,13,05A,both,right,both,0.4526916940743007,0.4538900461647402,1.2440888613872083,0.8912431473729825,0.4450091383223699,0.1758470644083519,0.4668234755584119,0.2385535725300138,0.4254770352358248,0.3285011068703909,0.3375255124655554,0.3520270414040828,0.2139685909257404,0.313235782410676,,,0.2418355325853746,0.1277239870674805,0.0852726817810329,0.1701752923539282,0.3559470781032686,0.3881712010482829,0.3237229551582544,,,,,,B,2.0,B,5.0,,690503.0,691143.0,640.0,True,,,05A,05A,Okay.,With the beam on top.,A,2.0,B,5.0,,704540.0,705760.0,1220.0,True,,05A,,,"Oh, with the one with the um....",
